-24.155979,22.072763,24.491510,0.920256,0.000000,0.000000,1.000000,0.000019,1.000000,0.000000,1.000000,-0.752219,-0.549295,0.363926,-0.397224,0.811684,0.428233
-25.455751,21.433882,26.058987,0.925569,0.000000,0.000000,1.000000,0.000009,1.000000,0.000000,1.000000,-0.739740,-0.552403,0.384234,-0.391408,0.818079,0.421363
-24.982182,20.426722,24.024183,0.919262,0.000000,0.000000,1.000000,0.000010,1.000000,0.000000,1.000000,-0.672579,-0.584724,0.453580,-0.496535,0.813998,0.301429
41.824703,-11.369246,47.963444,0.991545,1.000000,0.000000,0.000000,0.000000,0.000000,0.967069,0.032930,0.201521,0.524337,-0.827321,0.762621,-0.614097,-0.203211
41.573353,-11.579348,46.306393,0.988426,1.000000,0.000000,0.000000,0.000000,0.000000,0.967051,0.032948,0.123995,0.588522,-0.798916,0.675273,-0.640312,-0.366070
42.205521,-10.155328,47.123650,0.990066,1.000000,0.000000,0.000000,0.000000,0.000000,0.967106,0.032893,0.234314,0.604456,-0.761400,0.657047,-0.674154,-0.337351
25.983440,24.796413,41.138908,0.976231,1.000000,0.000000,0.000000,0.000000,0.000000,0.833934,0.166065,-0.774344,0.260582,-0.576618,0.608056,0.610984,-0.506919
28.061691,23.363913,40.544968,0.975688,1.000000,0.000000,0.000000,0.000000,0.000000,0.855722,0.144277,-0.769205,0.154703,-0.619993,0.597814,0.520694,-0.609505
26.595901,23.709120,39.410767,0.972248,1.000000,0.000000,0.000000,0.000000,0.000000,0.842478,0.157521,-0.808281,0.116600,-0.577137,0.509038,0.638996,-0.576684
32.215633,-10.800344,23.353678,0.930485,1.000000,0.000000,0.000000,0.000000,0.000000,0.968089,0.031910,-0.210508,0.680915,-0.701456,0.463394,-0.554420,-0.691292
31.900448,-12.391124,23.933680,0.932085,1.000000,0.000000,0.000000,0.000000,0.000000,0.968139,0.031860,-0.088484,0.661103,-0.745059,0.411268,-0.655922,-0.632950
31.136175,-12.134182,22.697786,0.927565,1.000000,0.000000,0.000000,0.000000,0.000000,0.968210,0.031789,-0.171469,0.732997,-0.658266,0.481126,-0.516659,-0.708224
-30.700554,-19.198135,38.381393,0.966219,1.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.999992,0.484414,-0.874782,0.009944,-0.915346,-0.393248,-0.086586
-32.300831,-17.950874,38.939686,0.968261,1.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.999996,0.427062,-0.904137,0.012402,-0.930946,-0.350897,-0.101047
-31.007832,-17.248432,37.241241,0.962022,1.000000,0.000000,0.000000,0.000000,0.000000,0.000010,0.999989,0.464664,-0.879889,-0.099416,-0.906017,-0.337892,-0.254875
1.363420,-12.420074,52.303654,1.000000,0.128730,0.615570,0.255700,0.744163,0.547597,0.692869,0.307130,0.617834,-0.736764,0.274698,-0.718776,-0.419434,0.554469
2.143579,-14.086047,52.303658,1.000000,0.173852,0.585496,0.240651,0.699240,0.495509,0.691710,0.308289,0.697650,-0.651646,0.297729,-0.685132,-0.462453,0.562789
3.431705,-12.561549,52.303658,1.000000,0.131136,0.693607,0.175256,0.779066,0.483443,0.775616,0.224384,0.679570,-0.626842,0.381122,-0.675481,-0.335758,0.656500
-26.819021,4.179098,26.702696,0.917783,0.000000,0.000000,1.000000,0.000255,1.000000,0.000000,1.000000,-0.257063,-0.778561,0.572504,-0.943809,0.330490,0.001113
-26.547548,5.538430,25.751457,0.915037,0.000000,0.000000,1.000000,0.000242,1.000000,0.000000,1.000000,-0.183788,-0.803652,0.566008,-0.970379,0.241045,-0.016203
-28.068602,4.809503,27.983639,0.924696,0.000000,0.000000,1.000000,0.000089,1.000000,0.000000,1.000000,-0.324576,-0.741947,0.586656,-0.891063,0.450635,0.054179
-6.698946,20.684040,17.069738,0.864212,0.000000,0.000000,1.000000,0.062390,1.000000,0.000000,1.000000,-0.775796,0.604088,0.182259,0.555128,0.557600,0.617183
-8.596590,21.858551,17.177216,0.870422,0.000000,0.000000,1.000000,0.022844,1.000000,0.000000,1.000000,-0.902647,0.385032,0.192299,0.429975,0.804811,0.409147
-7.670859,20.371773,15.586747,0.857497,0.000000,0.000000,1.000000,0.048778,1.000000,0.000000,1.000000,-0.835237,0.534046,0.131052,0.526212,0.751588,0.397764
-8.467924,29.297157,36.345375,0.945102,0.000000,0.000000,1.000000,0.003933,1.000000,0.000000,1.000000,-0.748889,0.373414,0.547473,0.644816,0.603610,0.468901
-10.605701,29.783159,36.881039,0.947524,0.000000,0.000000,1.000000,0.001355,1.000000,0.000000,1.000000,-0.831115,0.273903,0.483968,0.517457,0.646285,0.560850
-10.053984,29.100241,35.409157,0.941899,0.000000,0.000000,1.000000,0.002678,1.000000,0.000000,1.000000,-0.832934,0.273127,0.481271,0.520957,0.675321,0.522058
-26.580538,16.326130,24.261213,0.919598,0.000000,0.000000,1.000000,0.000010,1.000000,0.000000,1.000000,-0.522494,-0.669634,0.527817,-0.637487,0.718257,0.278778
-25.729073,18.437315,23.823524,0.918555,0.000000,0.000000,1.000000,0.000008,1.000000,0.000000,1.000000,-0.575489,-0.683161,0.449560,-0.645868,0.719519,0.255238
-27.129053,17.819872,25.843569,0.925455,0.000000,0.000000,1.000000,0.000005,1.000000,0.000000,1.000000,-0.533587,-0.670993,0.514833,-0.574667,0.730267,0.369417
-26.061243,19.629114,25.234791,0.923351,0.000000,0.000000,1.000000,0.000006,1.000000,0.000000,1.000000,-0.564473,-0.686404,0.458498,-0.560316,0.723872,0.402561
-25.803429,-26.941339,42.207066,0.979328,1.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.999998,0.820545,-0.570074,0.041494,-0.647559,-0.760649,-0.045609
-23.654045,-27.923737,42.187325,0.979031,1.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.999997,0.824778,-0.565042,-0.021636,-0.621284,-0.767490,-0.158003
-25.357136,-28.412184,43.855057,0.984069,1.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.999998,0.809881,-0.580512,0.084256,-0.650620,-0.758565,0.035688
-25.535162,10.841272,22.563828,0.906933,0.000000,0.000000,1.000000,0.000181,1.000000,0.000000,1.000000,-0.263996,-0.771359,0.579060,-0.909454,0.414274,0.035652
-26.530342,12.254330,23.806093,0.914723,0.000000,0.000000,1.000000,0.000054,1.000000,0.000000,1.000000,-0.415303,-0.616638,0.668790,-0.708516,0.677603,0.197128
-26.413488,9.665239,24.092869,0.912790,0.000000,0.000000,1.000000,0.000134,1.000000,0.000000,1.000000,-0.290868,-0.705394,0.646386,-0.883428,0.462746,0.073636
-30.120306,23.611681,37.501232,0.959448,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,-0.773166,-0.454991,0.441812,-0.305362,0.879701,0.364527
-31.058558,22.075434,37.413486,0.959481,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,-0.693657,-0.570629,0.439571,-0.424960,0.815042,0.393847
-29.619696,23.054045,36.067097,0.955072,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,-0.743240,-0.551966,0.378058,-0.407821,0.825991,0.389128
